_id,school_id,school_name,county_fips,school_county,school_city,longitude,latitude,student_total_cases,teacher_total_cases,staff_total_cases,submission_status
1766,8983,CENTERVILLE-ABINGTON ELEMENTARY SCHOOL,18177,WAYNE,CENTERVILLE,-84.9989388000000047895809984765946865081787109375,39.81525570000000158188413479365408420562744140625,<5,0.0,0.0,One or more reported cases
1767,8984,ROSE HAMILTON ELEMENTARY SCHOOL,18177,WAYNE,CENTERVILLE,-84.956979200000006358095561154186725616455078125,39.81310479999999785150066600181162357330322265625,<5,0.0,0.0,One or more reported cases
1768,8985,HAGERSTOWN JR/SR HIGH SCHOOL,18177,WAYNE,HAGERSTOWN,-85.1612638900000007424750947393476963043212890625,39.920582220000000006621121428906917572021484375,7.0,<5,0.0,One or more reported cases
1769,8989,HAGERSTOWN ELEMENTARY SCHOOL,18177,WAYNE,HAGERSTOWN,-85.1550336499999929174009594134986400604248046875,39.91316846000000140293195727281272411346435546875,<5,<5,0.0,One or more reported cases
1770,8993,RICHMOND HIGH SCHOOL,18177,WAYNE,RICHMOND,-84.9022594199999929287514532916247844696044921875,39.822916759999998248531483113765716552734375,8.0,<5,<5,One or more reported cases
1771,8997,TEST INTERMEDIATE SCHOOL,18177,WAYNE,RICHMOND,-84.87187815999999429550371132791042327880859375,39.82881726000000099929820862598717212677001953125,0.0,0.0,0.0,No reported cases
1772,9001,DENNIS INTERMEDIATE SCHOOL,18177,WAYNE,RICHMOND,-84.9119332000000071047907113097608089447021484375,39.8317460100000033662581699900329113006591796875,0.0,0.0,0.0,No reported cases
1773,9012,EXCEL CENTER - RICHMOND,18177,WAYNE,RICHMOND,-84.8855727880000046070563257671892642974853515625,39.814908180000003312670742161571979522705078125,0.0,0.0,0.0,School has not reported
1774,9013,CHARLES ELEMENTARY SCHOOL,18177,WAYNE,RICHMOND,-84.867409890000004679677658714354038238525390625,39.82512813999999679026586818508803844451904296875,0.0,0.0,0.0,No reported cases
1775,9014,CRESTDALE ELEMENTARY SCHOOL,18177,WAYNE,RICHMOND,-84.8929376100000041560633690096437931060791015625,39.8552171799999968015981721691787242889404296875,0.0,0.0,0.0,No reported cases
1776,9017,FAIRVIEW ELEMENTARY SCHOOL,18177,WAYNE,RICHMOND,-84.8988549799999958622720441780984401702880859375,39.84016453000000268502844846807420253753662109375,0.0,0.0,0.0,School has not reported
1777,9038,STARR ELEMENTARY SCHOOL,18177,WAYNE,RICHMOND,-84.87585407000000259358785115182399749755859375,39.8335312399999992294397088699042797088623046875,0.0,0.0,0.0,No reported cases
1778,9045,VAILE ELEMENTARY SCHOOL,18177,WAYNE,RICHMOND,-84.8840323699999999007559381425380706787109375,39.82393048000000135289155878126621246337890625,0.0,0.0,0.0,No reported cases
1779,9053,WESTVIEW ELEMENTARY SCHOOL,18177,WAYNE,RICHMOND,-84.9257877799999931767160887829959392547607421875,39.828230329999996683909557759761810302734375,0.0,0.0,0.0,No reported cases
1780,9056,COMMUNITY YOUTH SERVICES,18177,WAYNE,RICHMOND,-84.904082740000006879199645482003688812255859375,39.83254382999999876346919336356222629547119140625,0.0,0.0,0.0,No reported cases
1781,9057,SOUTHERN WELLS ELEMENTARY SCHOOL,18179,WELLS,PONETO,-85.2797701799999998684143065474927425384521484375,40.60915530999999845107595319859683513641357421875,0.0,0.0,<5,One or more reported cases
1782,9058,SOUTHERN WELLS JR/SR HIGH SCHOOL,18179,WELLS,PONETO,-85.2783477800000042634565033949911594390869140625,40.60879657000000264588379650376737117767333984375,<5,0.0,0.0,One or more reported cases
1783,9081,OSSIAN ELEMENTARY,18179,WELLS,OSSIAN,-85.165403359999999111096258275210857391357421875,40.8780873099999979558560880832374095916748046875,<5,0.0,<5,One or more reported cases
1784,9085,LANCASTER CENTRAL SCHOOL,18179,WELLS,BLUFFTON,-85.2847476799999952845610096119344234466552734375,40.78536548999999666875737602822482585906982421875,0.0,0.0,<5,One or more reported cases
1785,9087,NORWELL HIGH SCHOOL,18179,WELLS,OSSIAN,-85.20205796999999847685103304684162139892578125,40.82847790000000287591319647617638111114501953125,<5,0.0,0.0,One or more reported cases
1786,9088,NORWELL MIDDLE SCHOOL,18179,WELLS,OSSIAN,-85.20205796999999847685103304684162139892578125,40.82847790000000287591319647617638111114501953125,0.0,0.0,0.0,No reported cases
1787,9089,BLUFFTON HIGH SCHOOL,18179,WELLS,BLUFFTON,-85.1621647099999989904972608201205730438232421875,40.72347060999999968089468893595039844512939453125,<5,<5,0.0,One or more reported cases
1788,9093,BLUFFTON-HARRISON MIDDLE SCHOOL,18179,WELLS,BLUFFTON,-85.1563865899999967723488225601613521575927734375,40.72164389999999656311047147028148174285888671875,<5,0.0,0.0,One or more reported cases
1789,9094,URBAN ACT ACADEMY,18097,MARION,INDIANAPOLIS,-86.136962490000001935186446644365787506103515625,39.768524450000001024818629957735538482666015625,0.0,0.0,<5,One or more reported cases
1790,9098,BLUFFTON-HARRISON ELEMENTARY SCHOOL,18179,WELLS,BLUFFTON,-85.1571190300000040451777749694883823394775390625,40.72754361999999872523403610102832317352294921875,0.0,<5,<5,One or more reported cases
1791,9113,FRONTIER ELEMENTARY,18181,WHITE,BROOKSTON,-86.867292829999996683909557759761810302734375,40.597971139999998513303580693900585174560546875,0.0,<5,0.0,One or more reported cases
1792,9119,NORTH WHITE ELEMENTARY SCHOOL,18181,WHITE,MONON,-86.8756975499999981593646225519478321075439453125,40.8691198300000024801192921586334705352783203125,0.0,<5,<5,One or more reported cases
1793,9122,NORTH WHITE MIDDLE SCHOOL,18181,WHITE,MONON,-86.8756277600000004213143256492912769317626953125,40.86714330000000217069100472144782543182373046875,0.0,0.0,0.0,No reported cases
1794,9129,EASTLAWN ELEMENTARY SCHOOL,18181,WHITE,BURNETTSVILLE,-86.619408939999999574865796603262424468994140625,40.7501969599999966931136441417038440704345703125,0.0,0.0,<5,One or more reported cases
1795,9135,NORTH WHITE HIGH SCHOOL,18181,WHITE,MONON,-86.8756277600000004213143256492912769317626953125,40.86714330000000217069100472144782543182373046875,<5,0.0,0.0,One or more reported cases
1796,9137,FRONTIER JR/SR HIGH SCHOOL,18181,WHITE,CHALMERS,-86.86279899999999543069861829280853271484375,40.664299499999998488419805653393268585205078125,<5,0.0,0.0,One or more reported cases
1797,9138,KIPP INDY LEGACY HIGH,18097,MARION,INDIANAPOLIS,-86.1300770999999940613633953034877777099609375,39.797997100000003456443664617836475372314453125,0.0,0.0,0.0,No reported cases
1798,9141,TRI-COUNTY JR/SR HIGH SCHOOL,18181,WHITE,WOLCOTT,-87.0845323799999988523268257267773151397705078125,40.7348382400000019742947188206017017364501953125,0.0,0.0,<5,One or more reported cases
1799,9143,TRI-COUNTY INTERMEDIATE SCHOOL,18181,WHITE,WOLCOTT,-87.044075410000004922039806842803955078125,40.7606433600000030992305255495011806488037109375,0.0,0.0,0.0,No reported cases
1800,9149,TWIN LAKES SENIOR HIGH SCHOOL,18181,WHITE,MONTICELLO,-86.7695178299999980708889779634773731231689453125,40.741852330000000392828951589763164520263671875,8.0,<5,0.0,One or more reported cases
1801,9153,ROOSEVELT MIDDLE SCHOOL,18181,WHITE,MONTICELLO,-86.7721601599999985410249792039394378662109375,40.7441189099999974132515490055084228515625,6.0,0.0,0.0,One or more reported cases
1802,9157,OAKLAWN ELEMENTARY SCHOOL,18181,WHITE,MONTICELLO,-86.7568195099999996955375536344945430755615234375,40.73799439999999805195329827256500720977783203125,0.0,<5,0.0,One or more reported cases
1803,9163,MEADOWLAWN ELEMENTARY SCHOOL,18181,WHITE,MONTICELLO,-86.7715524999999985311660566367208957672119140625,40.73998696999999680201653973199427127838134765625,<5,<5,0.0,One or more reported cases
1804,9173,SOUTH WHITLEY ELEMENTARY SCHOOL,18085,KOSCIUSKO,SOUTH WHITLEY,-85.633446120000002110828063450753688812255859375,41.08279588999999987208866514265537261962890625,<5,0.0,0.0,One or more reported cases
1805,9178,LITTLE TURTLE ELEMENTARY SCHOOL,18183,WHITLEY,COLUMBIA CITY,-85.4814590600000059339436120353639125823974609375,41.136787789999999631618265993893146514892578125,<5,0.0,0.0,One or more reported cases
1806,9179,COESSE SCHOOL,18183,WHITLEY,COLUMBIA CITY,-85.395907359999995378530002199113368988037109375,41.12945595000000054142219596542418003082275390625,0.0,0.0,0.0,School has not reported
1807,9180,INDIAN SPRINGS MIDDLE SCHOOL,18183,WHITLEY,COLUMBIA CITY,-85.48151099000000385785824619233608245849609375,41.13729478999999855659552849829196929931640625,<5,0.0,0.0,One or more reported cases
1808,9186,NORTHERN HEIGHTS ELEMENTARY SCHOOL,18183,WHITLEY,COLUMBIA CITY,-85.4919137499999948204276734031736850738525390625,41.23822123000000061665559769608080387115478515625,0.0,0.0,0.0,No reported cases
1809,9187,COLUMBIA CITY HIGH SCHOOL,18183,WHITLEY,COLUMBIA CITY,-85.4814861729999933004364720545709133148193359375,41.13830928499999828318323125131428241729736328125,6.0,<5,<5,One or more reported cases
1810,9191,WHITKO JR/SR HIGH SCHOOL,18085,KOSCIUSKO,SOUTH WHITLEY,-85.635245889999993096353136934340000152587890625,41.0832601500000009764335118234157562255859375,<5,<5,0.0,One or more reported cases
1811,9193,CHURUBUSCO JR/SR HIGH SCHOOL,18183,WHITLEY,CHURUBUSCO,-85.3227326599999997824852471239864826202392578125,41.23103950000000139652911457233130931854248046875,<5,<5,0.0,One or more reported cases
1812,9196,MARY RABER ELEMENTARY SCHOOL,18183,WHITLEY,COLUMBIA CITY,-85.47896991999999727340764366090297698974609375,41.15811038999999738052792963571846485137939453125,<5,0.0,0.0,One or more reported cases
1813,9197,CHURUBUSCO ELEMENTARY SCHOOL,18183,WHITLEY,CHURUBUSCO,-85.3223994100000027174246497452259063720703125,41.23039419999999921628841548226773738861083984375,0.0,<5,<5,One or more reported cases
1814,9329,OPTIONS INDIANA,18057,HAMILTON,NOBLESVILLE,-86.0291673999999062516508274711668491363525390625,40.0504217000000011239535524509847164154052734375,0.0,0.0,0.0,School has not reported
1815,9532,INVENT LEARNING HUB,18097,MARION,INDIANAPOLIS,-86.1278675800000002027445589192211627960205078125,39.74818602999999939129338599741458892822265625,<5,7.0,0.0,One or more reported cases
1816,9961,JAMES AND ROSEMARY PHALEN LEADERSHIP ACADEMY,18097,MARION,INDIANAPOLIS,-85.9925435999999052683051559142768383026123046875,39.83598810000000156605892698280513286590576171875,0.0,0.0,0.0,School has not reported
1817,9963,PURDUE POLYTECHNIC HIGH SCHOOL SOU,18141,ST JOSEPH,"",-86.2542799999999942883732728660106658935546875,41.6684020000000003847162588499486446380615234375,0.0,0.0,0.0,No reported cases
1818,9966,GEO NEXT GENERATION ACADEMY,18097,MARION,INDIANAPOLIS,-86.0285779999999959954948280937969684600830078125,39.83015249999999696228769607841968536376953125,0.0,0.0,0.0,School has not reported
1819,9971,THE PATH SCHOOL,18097,MARION,INDIANAPOLIS,-86.2213285999998930719812051393091678619384765625,39.77608930000000242444002651609480381011962890625,0.0,0.0,<5,One or more reported cases
1820,9991,HIM BY HER COLLEGIATE SCHOOL FOR THE ARTS,18097,MARION,INDIANAPOLIS,-86.093253599999997049962985329329967498779296875,39.81371439999990258229445316828787326812744140625,0.0,0.0,0.0,School has not reported
1821,9993,EMMA DONNAN ELEMENTARY AND MIDDLE,18097,MARION,INDIANAPOLIS,-86.13637860000000046056811697781085968017578125,39.7236946000000017420461517758667469024658203125,0.0,0.0,0.0,No reported cases
1822,9994,BELIEVE CIRCLE CITY HIGH SCHOOL,18097,MARION,INDIANAPOLIS,-86.1617432999999977027982822619378566741943359375,39.80370599999999825513441464863717555999755859375,0.0,0.0,0.0,School has not reported
1823,9997,ROOTED SCHOOL INDIANAPOLIS,18097,MARION,INDIANAPOLIS,-86.0696425000000004956746124662458896636962890625,39.8122627999999991743607097305357456207275390625,0.0,0.0,0.0,No reported cases
1824,A004,HAGIA SOPHIA CLASSICAL ACADEMY,18097,MARION,INDIANAPOLIS,-86.2138147589999022102347225882112979888916015625,39.78705690599999655887586413882672786712646484375,0.0,0.0,0.0,School has not reported
1825,A009,BLOOMINGTON ISLAMIC SCHOOL,18105,MONROE,BLOOMINGTON,-86.50918849999999338251654990017414093017578125,39.16329230000000194422682397998869419097900390625,0.0,0.0,0.0,School has not reported
1826,A013,CHILDREN OF THE EARTH MONTESSORI,18089,LAKE,HIGHLAND,-87.4694873669998997911534388549625873565673828125,41.549220401000098945587524212896823883056640625,0.0,0.0,0.0,School has not reported
1827,A018,CHILDREN'S MONTESSORI HOUSE LLC,18057,HAMILTON,WESTFIELD,-86.0950579710000027944261091761291027069091796875,40.03348958300009741151370690204203128814697265625,0.0,0.0,0.0,School has not reported
1828,A026,LITTLE LEARNERS,18059,HANCOCK,NEW PALESTINE,-85.937848000000002457454684190452098846435546875,39.73073120000000102436388260684907436370849609375,0.0,0.0,0.0,School has not reported
1829,A035,SAINT JOSEPH SCHOOL,18001,ADAMS,DECATUR,-84.926898109999996222541085444390773773193359375,40.83058975000000145882950164377689361572265625,<5,<5,0.0,One or more reported cases
1830,A040,SAINT PETER IMMANUEL LUTHERAN SCHOOL,18001,ADAMS,DECATUR,-84.864454300000005559923010878264904022216796875,40.90656385999999855584974284283816814422607421875,0.0,0.0,0.0,No reported cases
1831,A042,RIVER MONTESSORI HIGH SCHOOL,18141,ST JOSEPH,SOUTH BEND,-86.255459500000000616637407802045345306396484375,41.6779743000000024721884983591735363006591796875,0.0,0.0,0.0,School has not reported
1832,A050,ZION LUTHERAN SCHOOL,18001,ADAMS,DECATUR,-84.9338490340000049627633416093885898590087890625,40.829947126999996953600202687084674835205078125,0.0,0.0,0.0,School has not reported
1833,A093,PEACE MONTESSORI,18003,ALLEN,NEW HAVEN,-85.0318993869999957269101287238299846649169921875,41.099855385000097385272965766489505767822265625,0.0,0.0,0.0,No reported cases
1834,A100,PINE HILLS LEARNING PLACE,18003,ALLEN,FORT WAYNE,-85.1333376470000047220310079865157604217529296875,41.1881107640000010405856301076710224151611328125,0.0,0.0,0.0,School has not reported
1835,A101,NEXT LEVEL ACADEMY,18151,STEUBEN,ANGOLA,-85.0037498839999017263835412450134754180908203125,41.6769568560001033574735629372298717498779296875,0.0,0.0,0.0,School has not reported
1836,A104,SAINT ELIZABETH SETON CATHOLIC SCHOOL,18003,ALLEN,FORT WAYNE,-85.282833339999996269398252479732036590576171875,41.04522499000000124169673654250800609588623046875,<5,<5,0.0,One or more reported cases
1837,A106,OUR LADY SCHOOL,18003,ALLEN,FORT WAYNE,-85.0833606300000013789031072519719600677490234375,41.1508822400000013885801308788359165191650390625,0.0,0.0,0.0,School has not reported
1838,A119,DANA CHRISTIAN SCHOOL,18165,VERMILLION,DANA,-87.4951329999999956044121063314378261566162109375,39.8056569999999965148163028061389923095703125,0.0,0.0,0.0,No reported cases
1839,A120,BISHOP DWENGER HIGH SCHOOL,18003,ALLEN,FORT WAYNE,-85.126108979999997927734511904418468475341796875,41.13290789999999930159901850856840610504150390625,8.0,0.0,0.0,One or more reported cases
1840,A121,RIVERVIEW ADVENTIST CHRISTIAN ACADEMY,18163,VANDERBURGH,EVANSVILLE,-87.499181800000002340311766602098941802978515625,37.94567888000000266401912085711956024169921875,0.0,0.0,0.0,No reported cases
1841,A122,ILLIANA CHRISTIAN HIGH SCHOOL,18089,LAKE,DYER,-87.5083420600000039257793105207383632659912109375,41.42066952999999784879037179052829742431640625,13.0,0.0,0.0,One or more reported cases
1842,A125,BISHOP LUERS HIGH SCHOOL,18003,ALLEN,FORT WAYNE,-85.133086039999994909521774388849735260009765625,41.0317325099999976600884110666811466217041015625,0.0,<5,0.0,One or more reported cases
1843,A130,MOST PRECIOUS BLOOD SCHOOL,18003,ALLEN,FORT WAYNE,-85.150841229999997494815033860504627227783203125,41.08859714999999823703547008335590362548828125,0.0,0.0,0.0,School has not reported
1844,A135,QUEEN OF ANGELS SCHOOL,18003,ALLEN,FORT WAYNE,-85.1636494600000020227525965310633182525634765625,41.09604972999999716876118327490985393524169921875,0.0,0.0,0.0,No reported cases
1845,A145,SAINT CHARLES BORROMEO SCHOOL,18003,ALLEN,FORT WAYNE,-85.079519849999996949918568134307861328125,41.1124489099999976815524860285222530364990234375,<5,0.0,0.0,One or more reported cases
1846,A149,APOGEE SCHOOL FOR THE GIFTED,18097,MARION,INDIANAPOLIS,-86.1507175299999943263173918239772319793701171875,39.83923489000000017767888493835926055908203125,0.0,0.0,0.0,School has not reported
1847,A150,SAINT JOHN THE BAPTIST SCHOOL,18003,ALLEN,FORT WAYNE,-85.144518180000005713736754842102527618408203125,41.04285684999999972433215589262545108795166015625,0.0,<5,0.0,One or more reported cases
1848,A1537,IRVINGTON PREPATORY ACADEMY,18097,MARION,INDIANAPOLIS,-86.0689435789999066628297441639006137847900390625,39.76533264199999706534072174690663814544677734375,0.0,0.0,0.0,School has not reported
1849,A155,SAINT JOSEPH CATHOLIC SCHOOL,18003,ALLEN,FORT WAYNE,-85.1651463900000038620419218204915523529052734375,41.06493351000000302519765682518482208251953125,0.0,0.0,0.0,School has not reported
1850,A160,SAINT JUDE ELEMENTARY SCHOOL,18003,ALLEN,FORT WAYNE,-85.1126375200000069298766902647912502288818359375,41.09555101000000121302946354262530803680419921875,<5,0.0,0.0,One or more reported cases
1851,A170,BLACKHAWK CHRISTIAN MIDDLE/HIGH SCHOOL,18003,ALLEN,FORT WAYNE,-85.04607912000000169427949003875255584716796875,41.105567170000000487561919726431369781494140625,<5,0.0,0.0,One or more reported cases
1852,A172,BLACKHAWK CHRISTIAN ELEMENTARY SCHOOL,18003,ALLEN,FORT WAYNE,-85.04607912000000169427949003875255584716796875,41.105567170000000487561919726431369781494140625,<5,0.0,0.0,One or more reported cases
1853,A175,SAINT THERESE SCHOOL,18003,ALLEN,FORT WAYNE,-85.1672990299999952412690618075430393218994140625,41.0204244199999976672188495285809040069580078125,0.0,0.0,<5,One or more reported cases
1854,A180,SAINT VINCENT DEPAUL SCHOOL,18003,ALLEN,FORT WAYNE,-85.1192845000000062327671912498772144317626953125,41.16234965000000300960891763679683208465576171875,0.0,<5,6.0,One or more reported cases
1855,A181,INTERNATIONAL MONTESSORI SCHOOL,18057,HAMILTON,INDIANAPOLIS,-86.1998439999999988003764883615076541900634765625,39.92719610000000329819158650934696197509765625,0.0,0.0,0.0,No reported cases
1856,A184,HERITAGE MISSION,18003,ALLEN,HUNTERTOWN,-85.169225076000003582521458156406879425048828125,41.2422388210001003017168841324746608734130859375,0.0,0.0,0.0,School has not reported
1857,A193,SOUTHWEST MONTESSORI ACADEMY,18003,ALLEN,FORT WAYNE,-85.2217084640000024364780983887612819671630859375,41.070457279999999400388333015143871307373046875,0.0,0.0,0.0,No reported cases
1858,A195,CONCORDIA LUTHERAN HIGH SCHOOL,18003,ALLEN,FORT WAYNE,-85.1174418599999995649341144599020481109619140625,41.1092876299999971934084896929562091827392578125,6.0,<5,<5,One or more reported cases
1859,A200,SUBURBAN BETHLEHEM LUTHERAN SCHOOL,18003,ALLEN,FORT WAYNE,-85.225091259999999238061718642711639404296875,41.11774544000000020105289877392351627349853515625,0.0,0.0,0.0,School has not reported
1860,A205,CONCORDIA LUTHERAN SCHOOL,18003,ALLEN,FORT WAYNE,-85.0846869599999990896321833133697509765625,41.090698349999996707992977462708950042724609375,0.0,0.0,0.0,No reported cases
1861,A215,EMMANUEL SAINT MICHAEL LUTHERAN SCHOOL,18003,ALLEN,FORT WAYNE,-85.1509721299999995380858308635652065277099609375,41.07354921999999675108483643271028995513916015625,<5,<5,0.0,One or more reported cases
1862,A220,EMMAUS LUTHERAN SCHOOL,18003,ALLEN,FORT WAYNE,-85.255869369999999207720975391566753387451171875,41.05988645000000047957655624486505985260009765625,0.0,0.0,0.0,No reported cases
1863,A225,HOLY CROSS LUTHERAN SCHOOL,18003,ALLEN,FORT WAYNE,-85.1134400300000066863503889180719852447509765625,41.10726876999999745976310805417597293853759765625,<5,<5,0.0,One or more reported cases
1864,A235,LUTHERAN SOUTH UNITY SCHOOL,18003,ALLEN,FORT WAYNE,-85.13651029999999764186213724315166473388671875,41.034592750000001615262590348720550537109375,0.0,0.0,<5,One or more reported cases
1865,A236,CORNERSTONE COLLEGE PREP SCHOOL,18003,ALLEN,FORT WAYNE,-85.2653279000000026144334697164595127105712890625,41.059592199999997319537214934825897216796875,0.0,0.0,0.0,School has not reported
1866,A239,A CHILDREN'S HABITAT,18097,MARION,INDIANAPOLIS,-86.1733479999999048004610813222825527191162109375,39.88596559999999868750819587148725986480712890625,0.0,0.0,0.0,School has not reported
1867,A245,SAINT PAUL LUTHERAN SCHOOL,18003,ALLEN,FORT WAYNE,-85.135369440000005170077201910316944122314453125,41.0759996700000016289777704514563083648681640625,0.0,0.0,0.0,School has not reported
1868,A248,ASCENSION LUTHERAN SCHOOL,18003,ALLEN,FORT WAYNE,-85.06364240999999992709490470588207244873046875,41.1664080299999994849713402800261974334716796875,0.0,0.0,0.0,No reported cases
1869,A249,CENTRAL CHRISTIAN SCHOOL,18003,ALLEN,FORT WAYNE,-85.0052844300000032262687454931437969207763671875,41.13675583999999929574187262915074825286865234375,<5,<5,<5,One or more reported cases
1870,A250,SAINT PETER'S LUTHERAN SCHOOL,18003,ALLEN,FORT WAYNE,-85.040284270000000788058969192206859588623046875,41.106281940000002350643626414239406585693359375,0.0,0.0,0.0,No reported cases
1871,A260,ABOITE CHRISTIAN SCHOOL,18003,ALLEN,ROANOKE,-85.3291490600000059885132941417396068572998046875,40.97483217999999993708115653134882450103759765625,0.0,0.0,0.0,School has not reported
1872,A270,SAINT ALOYSIUS CATHOLIC SCHOOL,18003,ALLEN,YODER,-85.1676396499999981415385263971984386444091796875,40.94863548000000008642018656246364116668701171875,0.0,0.0,0.0,No reported cases
1873,A275,CROSSROAD CHILD & FAMILY SERVICES,18003,ALLEN,FORT WAYNE,-85.1032439199999970469434629194438457489013671875,41.0929552500000028203430701978504657745361328125,0.0,0.0,0.0,No reported cases
1874,A285,CANTERBURY SCHOOL,18003,ALLEN,FORT WAYNE,-85.2097850880000038387152017094194889068603515625,41.05271856100009841838982538320124149322509765625,<5,<5,0.0,One or more reported cases
1875,A307,HORIZON CHRISTIAN ACADEMY,18003,ALLEN,FORT WAYNE,-85.0970324999999974124875734560191631317138671875,41.1090294600000021318919607438147068023681640625,0.0,0.0,0.0,School has not reported
1876,A325,CUBA MENNONITE SCHOOL,18003,ALLEN,HARLAN,-84.939500648000006322035915218293666839599609375,41.1859805739999984552923706360161304473876953125,0.0,0.0,0.0,School has not reported
1877,A330,FELLOWSHIP HAVEN BIBLE SCHOOL,18003,ALLEN,GRABILL,-84.9788710250000036694473237730562686920166015625,41.18846401900000131490742205642163753509521484375,0.0,0.0,0.0,School has not reported
1878,A335,HARLAN CHRISTIAN SCHOOL,18003,ALLEN,HARLAN,-84.923047056000001475695171393454074859619140625,41.194462506999997231105226092040538787841796875,0.0,0.0,0.0,No reported cases
1879,A340,SAINT ROSE OF LIMA SCHOOL,18003,ALLEN,MONROEVILLE,-84.8658119400000003906825440935790538787841796875,40.96967043000000074925992521457374095916748046875,0.0,0.0,0.0,School has not reported
1880,A350,SAINT JOSEPH HESSEN CASSEL CATH SCHOOL,18003,ALLEN,FORT WAYNE,-85.08180129999999508072505705058574676513671875,40.9785456999999979643689584918320178985595703125,0.0,0.0,0.0,School has not reported
1881,A355,SAINT JOHN THE BAPTIST CATHOLIC,18003,ALLEN,NEW HAVEN,-85.0167167599999942240174277685582637786865234375,41.07631137999999992871380527503788471221923828125,0.0,0.0,0.0,No reported cases
1882,A360,SAINT LOUIS BESANCON CATHOLIC SCHOOL,18003,ALLEN,NEW HAVEN,-84.9388276899999965507959132082760334014892578125,41.05069146000000301910404232330620288848876953125,0.0,0.0,<5,One or more reported cases
1883,A365,SAINT JOHN-EMMANUEL LUTHERAN SCHOOL,18003,ALLEN,MONROEVILLE,-84.96916353000000299289240501821041107177734375,40.9677687399999967965413816273212432861328125,<5,<5,<5,One or more reported cases
1884,A370,CENTRAL LUTHERAN SCHOOL,18003,ALLEN,NEW HAVEN,-85.010740690000005770343705080449581146240234375,41.06770562999999896192093729041516780853271484375,<5,0.0,0.0,One or more reported cases
1885,A375,WOODBURN LUTHERAN SCHOOL,18003,ALLEN,WOODBURN,-84.8479549000000048408764996565878391265869140625,41.126391089999998484927345998585224151611328125,0.0,<5,0.0,One or more reported cases
1886,A405,NORTH STAR MONTESSORI SCHOOL,18005,BARTHOLOMEW,COLUMBUS,-85.892411640000005945694283582270145416259765625,39.22156272000000143407305586151778697967529296875,0.0,0.0,0.0,School has not reported
1887,A415,ABC - STEWART SCHOOL,18005,BARTHOLOMEW,COLUMBUS,-85.9953586779999028522070148028433322906494140625,39.14081634899999784238389111123979091644287109375,0.0,0.0,0.0,School has not reported
1888,A425,SAINT BARTHOLOMEW SCHOOL,18005,BARTHOLOMEW,COLUMBUS,-85.9109518000000065285348682664334774017333984375,39.22731997999999720150299253873527050018310546875,<5,0.0,0.0,One or more reported cases
1889,A430,WHITE CREEK LUTHERAN SCHOOL,18005,BARTHOLOMEW,COLUMBUS,-85.9604867700000028207796276547014713287353515625,39.05927570000000059735612012445926666259765625,0.0,0.0,0.0,School has not reported
1890,A435,SAINT PETER LUTHERAN SCHOOL,18005,BARTHOLOMEW,COLUMBUS,-85.9165840600000052518225857056677341461181640625,39.20336271000000039066435419954359531402587890625,0.0,0.0,0.0,School has not reported
1891,A450,COLUMBUS CHRISTIAN SCHOOL INC,18005,BARTHOLOMEW,COLUMBUS,-85.886222849999995787584339268505573272705078125,39.198711709999997765407897531986236572265625,0.0,0.0,0.0,No reported cases
1892,A462,MIDWAY CHRISTIAN ACADEMY,18005,BARTHOLOMEW,COLUMBUS,-85.7728792879999986098482622765004634857177734375,39.227670877999997856022673659026622772216796875,0.0,0.0,0.0,School has not reported
1893,A465,BETHEL HOLINESS CHRISTIAN SCHOOL,18005,BARTHOLOMEW,COLUMBUS,-85.9438979939998972668036003597080707550048828125,39.26282858500010064517482533119618892669677734375,0.0,0.0,0.0,School has not reported
1894,A470,SACRED HEART SCHOOL,18007,BENTON,FOWLER,-87.3233532299999950510027701966464519500732421875,40.62335191999999750578353996388614177703857421875,0.0,0.0,0.0,No reported cases
1895,A473,TRINITY CHRISTIAN SCHOOL,18011,BOONE,INDIANAPOLIS,-86.122911673000004384448402561247348785400390625,39.760703016999997316816006787121295928955078125,0.0,0.0,0.0,School has not reported
1896,A479,CLEARVIEW EDUCATION INC,18011,BOONE,LEBANON,-86.468993745999995326201315037906169891357421875,40.03421987500009748828233568929135799407958984375,0.0,0.0,0.0,No reported cases
1897,A550,SAINT JOHN PAUL II CATHOLIC SCHOOL,18019,CLARK,SELLERSBURG,-85.7547502099999974234378896653652191162109375,38.40063629000000133828507387079298496246337890625,0.0,0.0,0.0,School has not reported
1898,A560,SAINT ANTHONY OF PADUA,18019,CLARK,CLARKSVILLE,-85.7609841400000050271046347916126251220703125,38.293794509999997899285517632961273193359375,0.0,0.0,0.0,No reported cases
1899,A565,SAINT MICHAELS SCHOOL,18019,CLARK,CHARLESTOWN,-85.6637586679999998295897967182099819183349609375,38.454926047000100197692518122494220733642578125,0.0,0.0,0.0,School has not reported
1900,A570,SACRED HEART SCHOOL,18019,CLARK,JEFFERSONVILLE,-85.7154872699999970109274727292358875274658203125,38.2937736800000010362055036239326000213623046875,0.0,0.0,0.0,School has not reported
1901,A575,OUR LADY OF PROVIDENCE HIGH SCHOOL,18019,CLARK,CLARKSVILLE,-85.783027529999998250787029974162578582763671875,38.30694016999999718109393143095076084136962890625,<5,0.0,0.0,One or more reported cases
1902,A594,CORNERSTONE CHRISTIAN ACADEMY,18021,CLAY,BRAZIL,-87.140228699999994432801031507551670074462890625,39.51826940000000121244738693349063396453857421875,0.0,0.0,0.0,School has not reported
